#airframe_info, log_version="1.03", log_content_version="1.01", Product="TXi", airframe_name="Mooney M20J", unit_software_part_number="006-B2014-2H", unit_software_version="3.50", system_software_part_number="006-B2014-2H", system_id="71D00611C4E8A", tail_number="N12345", unit="GDU1", unit_cycle="295", mode=NORMAL, flightstream_header="71D00611C4E8A_20231104_084813", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,     G,      G,   deg,   deg,     volts,     amps,   gals,   gals,      lbs,      lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,  deg F/min,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,    deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,       ft,   bool,          #,            s,     G, crc16
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, bus1volts, alt1amps,  FQtyL,  FQtyR, FQtyLlbs, FQtyRlbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress, OnGrnd,     LogIdx,      SysTime, LonAc, LogCheck
2023-11-04, 08:48:13,  -04:00,       ,             ,             ,    39.5, 30.13,        ,      ,   0.00,       ,        ,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.44,  30.08,    0.0,        ,   41.94,   42.01,   41.95,   42.08,           ,   41.62,   41.72,   41.66,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,       ,      ,       ,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          0,         12.0,      , 9892
2023-11-04, 08:48:14,  -04:00,       ,             ,             ,    39.5, 30.13,        ,      ,   0.00,       ,        ,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.44,  30.08,    0.0,        ,   41.94,   42.01,   41.95,   42.06,          0,   41.62,   41.71,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,       ,      ,       ,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          1,         13.1,      , 85B8
2023-11-04, 08:48:15,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,        ,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.44,  30.08,    0.0,       0,   41.94,   42.02,   41.94,   42.07,          0,   41.62,   41.71,   41.66,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,       ,      ,       ,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          2,         14.1,      , 3879
2023-11-04, 08:48:16,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,        ,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.44,  30.08,    0.0,       0,   41.93,   42.01,   41.94,   42.06,          0,   41.62,   41.71,   41.66,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,       ,      ,       ,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          3,         15.1,      , 896D
2023-11-04, 08:48:17,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,        ,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.44,  30.08,    0.0,       0,   41.93,   42.01,   41.94,   42.07,         -0,   41.61,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          4,         16.1,      , 3670
2023-11-04, 08:48:18,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,        ,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.92,    0.45,  30.08,    0.0,       0,   41.93,   42.03,   41.94,   42.06,         -0,   41.62,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          5,         17.1,      , 45AF
2023-11-04, 08:48:19,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,        ,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.93,    0.44,  30.08,    0.0,       0,   41.94,   42.01,   41.95,   42.06,         -0,   41.63,   41.71,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          6,         18.1,      , B830
2023-11-04, 08:48:20,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.22,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.45,  30.08,    0.0,       0,   41.95,   42.01,   41.95,   42.06,         -0,   41.63,   41.70,   41.66,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          7,         19.1,      , AFC5
2023-11-04, 08:48:21,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.34,       ,       ,      ,       ,      ,      ,      24.4,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.92,    0.45,  30.08,    0.0,       0,   41.93,   42.01,   41.95,   42.06,         -0,   41.62,   41.71,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          8,         20.1,      , BBEB
2023-11-04, 08:48:22,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.71,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.93,    0.45,  30.08,    0.0,       0,   41.93,   42.02,   41.95,   42.06,         -0,   41.62,   41.71,   41.66,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,          9,         21.1,      , 276C
2023-11-04, 08:48:23,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.40,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.93,    0.44,  30.08,    0.0,       0,   41.94,   42.01,   41.95,   42.06,         -0,   41.62,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         10,         22.1,      , CB79
2023-11-04, 08:48:24,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.18,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.92,    0.45,  30.09,    0.0,       0,   41.93,   42.02,   41.95,   42.07,         -0,   41.62,   41.70,   41.66,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         11,         23.1,      , CF6A
2023-11-04, 08:48:25,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.07,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.93,    0.45,  30.09,    0.0,       0,   41.94,   42.01,   41.95,   42.07,         -0,   41.62,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         12,         24.1,      , 487E
2023-11-04, 08:48:26,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.50,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.93,    0.44,  30.08,    0.0,       0,   41.94,   42.02,   41.96,   42.07,         -0,   41.62,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      ,       ,     ,      ,       ,      ,       ,   -153.0,      1,         13,         25.1,      , E47A
2023-11-04, 08:48:27,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -2.35,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.94,    0.45,  30.08,    0.0,       0,   41.94,   42.01,   41.97,   42.06,         -0,   41.62,   41.70,   41.66,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      ,       ,     ,      ,       ,      ,       ,   -153.0,      1,         14,         26.1,      , C646
2023-11-04, 08:48:28,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -1.58,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.93,    0.45,  30.08,    0.0,       0,   41.93,   42.01,   41.96,   42.06,         -0,   41.63,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      ,       ,     ,      ,       ,      ,       ,   -153.0,      1,         15,         27.1,      , 98DA
2023-11-04, 08:48:29,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.74,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.45,  30.08,    0.0,       0,   41.93,   42.02,   41.96,   42.06,         -0,   41.63,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      ,       ,     ,      ,       ,      ,       ,   -153.0,      1,         16,         28.1,      , E7F1
2023-11-04, 08:48:30,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.31,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.01,   41.92,    0.44,  30.08,    0.0,       0,   41.93,   42.02,   41.95,   42.07,         -0,   41.62,   41.70,   41.68,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      ,       ,     ,      ,       ,      ,       ,   -153.0,      1,         17,         29.1,      , 20E0
2023-11-04, 08:48:31,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.12,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.93,    0.45,  30.08,    0.0,       0,   41.94,   42.01,   41.96,   42.06,         -0,   41.63,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      ,       ,     ,      ,       ,      ,       ,   -153.0,      1,         18,         30.1,      , B883
2023-11-04, 08:48:32,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.06,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.93,    0.45,  30.08,    0.0,       0,   41.93,   42.02,   41.96,   42.07,         -0,   41.63,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         19,         31.1,      , 7EF5
2023-11-04, 08:48:33,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -1.40,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.94,    0.45,  30.08,    0.0,       0,   41.93,   42.01,   41.96,   42.06,         -0,   41.62,   41.70,   41.66,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         20,         32.1,      , 194E
2023-11-04, 08:48:34,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.91,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.93,    0.44,  30.08,    0.0,       0,   41.92,   42.02,   41.97,   42.07,         -0,   41.63,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         21,         33.1,      , 40E5
2023-11-04, 08:48:35,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.43,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.94,    0.44,  30.08,    0.0,       0,   41.93,   42.01,   41.97,   42.06,         -0,   41.63,   41.70,   41.66,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         22,         34.1,      , 18F3
2023-11-04, 08:48:36,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.51,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.94,    0.45,  30.08,    0.0,       0,   41.92,   42.01,   41.96,   42.06,         -0,   41.63,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         23,         35.1,      , 1B63
2023-11-04, 08:48:37,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.34,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,     0.00,   41.93,    0.44,  30.08,    0.0,       0,   41.93,   42.01,   41.96,   42.06,         -0,   41.62,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         24,         36.1,      , 70D8
2023-11-04, 08:48:38,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.16,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,    -0.00,   41.94,    0.44,  30.08,    0.0,       0,   41.92,   42.02,   41.96,   42.06,         -0,   41.63,   41.70,   41.67,   41.72,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         25,         37.1,      , 8CDB
2023-11-04, 08:48:39,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -0.13,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,     0.00,   41.94,    0.45,  30.08,    0.0,       0,   41.93,   42.02,   41.96,   42.06,         -0,   41.63,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         26,         38.1,      , 72C7
2023-11-04, 08:48:40,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -1.64,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,     0.00,   41.94,    0.45,  30.08,    0.0,       0,   41.93,   42.02,   41.96,   42.06,         -0,   41.62,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         27,         39.1,      , DE17
2023-11-04, 08:48:41,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -2.33,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,     0.00,   41.94,    0.45,  30.08,    0.0,       0,   41.93,   42.02,   41.96,   42.05,         -0,   41.63,   41.70,   41.67,   41.70,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         28,         40.1,      , 0A9E
2023-11-04, 08:48:42,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.5,   0.00,       ,   -4.85,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.00,     0.00,   41.93,    0.45,  30.08,    0.0,       0,   41.93,   42.01,   41.96,   42.06,         -0,   41.62,   41.70,   41.68,   41.70,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         29,         41.1,      , 11F6
2023-11-04, 08:48:43,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.2,   0.00,       ,   -2.95,       ,       ,      ,       ,      ,      ,      24.2,         ,  25.90,  22.10,   155.40,   132.60,     0.80,     0.00,   41.94,    0.44,  30.08,    0.0,       0,   41.94,   42.00,   41.95,   42.07,         -0,   41.62,   41.69,   41.67,   41.70,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         30,         42.1,      , CD6E
2023-11-04, 08:48:44,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.2,   0.00,       ,   -1.67,       ,       ,      ,       ,      ,      ,      24.2,         ,  25.90,  22.10,   155.40,   132.60,     5.84,    10.51,   41.93,    0.45,  30.08,    0.0,       0,   41.92,   42.01,   41.95,   42.08,         -0,   41.62,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         31,         43.1,      , FBF9
2023-11-04, 08:48:45,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.2,   0.00,       ,   -2.83,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     5.42,    22.02,   41.93,    0.45,  30.08,    0.0,       0,   41.92,   42.02,   41.95,   42.05,         -0,   41.62,   41.69,   41.67,   41.70,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         32,         44.1,      , 08A1
2023-11-04, 08:48:46,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.2,   0.00,       ,   -1.84,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     3.23,     9.10,   41.94,    0.44,  30.08,    0.0,       0,   41.92,   42.02,   41.96,   42.06,         -0,   41.63,   41.69,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         33,         45.1,      , B5B1
2023-11-04, 08:48:47,  -04:00,       ,             ,             ,    39.5, 30.13,        ,   5.2,   0.00,       ,   -0.86,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     1.66,     3.66,   41.95,    0.44,  30.08,    0.0,       0,   41.93,   42.01,   41.95,   42.05,         -0,   41.63,   41.69,   41.65,   41.70,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -153.0,      1,         34,         46.1,      , 5C4E
2023-11-04, 08:48:48,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.35,       ,       ,      ,       ,      ,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.79,     1.54,   41.94,    0.44,  30.08,    0.0,       0,   41.92,   42.01,   41.96,   42.06,         -0,   41.62,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         35,         47.1,      , 4D9B
2023-11-04, 08:48:49,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.14,   4.00,   0.23, -0.01,  -0.00,  64.4,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.36,     0.92,   41.94,    0.45,  30.08,    0.0,       0,   41.92,   42.00,   41.96,   42.04,         -0,   41.63,   41.70,   41.66,   41.70,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         36,         48.1,  0.08, 64BA
2023-11-04, 08:48:50,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.05,   3.92,   0.22, -0.01,  -0.00,  64.4,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.17,     0.75,   41.94,    0.44,  30.08,    0.0,       0,   41.91,   42.00,   41.95,   42.07,         -0,   41.62,   41.70,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         37,         49.1,  0.08, E389
2023-11-04, 08:48:51,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.02,   3.88,   0.21, -0.00,  -0.00,  64.4,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.08,     0.70,   41.93,    0.44,  30.08,    0.0,       0,   41.92,   42.01,   41.94,   42.05,         -0,   41.62,   41.69,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         38,         50.1,  0.08, 60C4
2023-11-04, 08:48:52,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.01,   3.81,   0.19, -0.01,  -0.00,  64.4,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.03,     0.66,   41.93,    0.44,  30.08,    0.0,       0,   41.91,   42.02,   41.96,   42.06,         -0,   41.63,   41.69,   41.67,   41.71,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         39,         51.1,  0.08, E16E
2023-11-04, 08:48:53,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.00,   3.75,   0.20, -0.00,  -0.00,  64.4,      ,      24.3,         ,  25.90,  22.10,   155.40,   132.60,     0.01,     0.64,   41.92,    0.44,  30.08,    0.0,       0,   41.91,   42.01,   41.96,   42.06,         -0,   41.62,   41.69,   41.68,   41.70,        ,   0, GPS1,  150.0, 108.00, 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         40,         52.1,  0.08, 50C7
2023-11-04, 08:48:54,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.00,   3.68,   0.19, -0.00,  -0.00,  64.5,      ,      20.7,    -13.0,  25.90,  22.10,   155.40,   132.60,     1.46,     3.85,   41.81,    0.48,  30.05,    0.0,       0,   39.84,   46.05,   47.10,   37.82,         -0,   41.81,   41.83,   47.11,   44.53,        ,   0, GPS1,  150.0,       , 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         41,         53.1,  0.08, 46D7
2023-11-04, 08:48:54,  -04:00,       ,             ,             ,    40.5, 30.13,        ,   5.2,   0.00,       ,   -0.24,   3.61,   0.19,  0.01,  -0.01,  64.5,      ,      22.3,    -12.1,  25.90,  22.10,   155.40,   132.60,     1.62,    11.10,   41.93,    0.63,  30.00,   76.8,       3,   41.96,   39.79,   40.07,   41.69,         -0,   41.40,   41.72,   41.53,   40.78,        ,   0, GPS1,  150.0,       , 117.60,       ,       ,       ,      ,       ,       ,  -12.8,      0,  NONE,   NONE,      ,       ,      , NoSoln,    0,     0,       ,      ,       ,   -152.0,      1,         42,         54.1,  0.08, BB14
